X®y¼Ð,Y®y¼Ð,x»~®t,y»~®t
302.82,494.12,-2.819999999999993,5.8799999999999955
306.62,489.73,-6.6200000000000045,10.269999999999982
302.82,494.12,-2.819999999999993,5.8799999999999955
301.6,490.31,-1.6000000000000227,9.689999999999998
297.77,494.66,2.230000000000018,5.339999999999975
297.77,494.66,2.230000000000018,5.339999999999975
298.07,495.62,1.9300000000000068,4.3799999999999955
297.77,494.66,2.230000000000018,5.339999999999975
303.43,496.03,-3.430000000000007,3.9700000000000273
289.81,503.3,10.189999999999998,-3.3000000000000114
284.16999999999996,501.78,15.830000000000041,-1.7799999999999727
290.03999999999996,522.98,9.960000000000036,-22.980000000000018
302.2,508.99,-2.1999999999999886,-8.990000000000009
284.7,503.7,15.300000000000011,-3.6999999999999886
293.87,498.99,6.1299999999999955,1.009999999999991
310.39,501.12,-10.389999999999986,-1.1200000000000045
311.33000000000004,503.97,-11.330000000000041,-3.9700000000000273
291.19,508.11,8.810000000000002,-8.110000000000014
301.02,505.17,-1.0199999999999818,-5.170000000000016
300.43,503.26,-0.4300000000000068,-3.259999999999991
300.43,503.26,-0.4300000000000068,-3.259999999999991
310.08000000000004,500.17,-10.080000000000041,-0.17000000000001592
316.58000000000004,503.26,-16.58000000000004,-3.259999999999991
310.39,501.12,-10.389999999999986,-1.1200000000000045
310.39,501.12,-10.389999999999986,-1.1200000000000045
304.35,498.89,-4.350000000000023,1.1100000000000136
313.99,495.69,-13.990000000000009,4.310000000000002
310.39,501.12,-10.389999999999986,-1.1200000000000045
305.87,503.65,-5.8700000000000045,-3.6499999999999773
301.32,506.13,-1.3199999999999932,-6.1299999999999955
306.18,504.6,-6.180000000000007,-4.600000000000023
301.32,506.13,-1.3199999999999932,-6.1299999999999955
296.15999999999997,506.65,3.840000000000032,-6.649999999999977
297.3,510.48,2.6999999999999886,-10.480000000000018
290.91999999999996,507.15,9.080000000000041,-7.149999999999977
281.39,510.82,18.610000000000014,-10.819999999999993
276.64,513.0899999999999,23.360000000000014,-13.089999999999918
281.39,510.82,18.610000000000014,-10.819999999999993
275.89,510.19,24.110000000000014,-10.189999999999998
277.13,515.03,22.870000000000005,-15.029999999999973
277.13,515.03,22.870000000000005,-15.029999999999973
286.57,510.45,13.430000000000007,-10.449999999999989
286.03,508.52,13.970000000000027,-8.519999999999982
286.3,509.49,13.699999999999989,-9.490000000000009
276.39,512.12,23.610000000000014,-12.120000000000005
276.14,511.15,23.860000000000014,-11.149999999999977
